Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   89          Valid   8/8  22/05/24  04:00:04  22/05/24  03:58:22.351   -101.649     23.93191   -106.97563       -26.97     1.0         0.6             0.0        0.00
   90          Valid   8/8  22/05/24  16:00:04  22/05/24  15:58:20.399   -103.601     23.91643   -106.96532       -23.77     1.1         1.5             0.0        0.00
   91          Valid   7/7  22/05/28  04:00:04  22/05/28  03:58:08.000   -116.000     23.93242   -106.97424       -23.19     1.2         0.5             0.0        0.00
   92          Valid   7/8  22/05/28  16:00:04  22/05/28  15:58:06.145   -117.855     23.91664   -106.96549       -27.33     1.1         0.7             0.0        0.00
   93          Valid   7/7  22/06/01  04:00:06  22/06/01  03:57:56.433   -129.567     23.93339   -106.97564       -26.17     2.0         0.5             0.0        0.00
   94          Valid   7/8  22/06/01  16:00:04  22/06/01  15:57:52.515   -131.485     23.91664   -106.96550       -26.41     1.7         0.6             0.0        0.00
   95          Valid   8/8  22/06/05  04:00:04  22/06/05  03:57:40.084   -143.916     23.93225   -106.97358       -24.66     1.1         1.1             0.0        0.00
   96          Valid   8/9  22/06/05  16:00:04  22/06/05  15:57:38.186   -145.814     23.91641   -106.96526       -24.59     1.0         1.3             0.0        0.00
   97          Valid   6/6  22/06/09  04:00:05  22/06/09  03:57:27.407   -157.593     23.92867   -106.97950       -26.65     2.0         0.5             0.0        0.00
   98          Valid   7/8  22/06/09  16:00:04  22/06/09  15:57:24.447   -159.553     23.91664   -106.96527       -26.90     1.4         1.1             0.0        0.00
   99          Valid   7/7  22/06/13  04:00:04  22/06/13  03:57:13.326   -170.674     23.94752   -106.98450       -19.10     2.4         0.5             0.0        0.00
  100          Valid   8/8  22/06/13  16:00:04  22/06/13  15:57:11.429   -172.571     23.91630   -106.96515       -21.73     1.3         1.2             0.0        0.00
