Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   64          Valid   6/7  22/06/07  23:40:04  22/06/07  23:40:02.569     -1.431     54.54246      8.91447        39.88     1.5         0.5             0.0        0.00
   65          Valid   5/6  22/06/08  00:00:04  22/06/08  00:00:02.534     -1.466     54.54244      8.91438        40.01     6.6         0.5             0.0        0.00
   66          Valid   7/8  22/06/08  00:20:11  22/06/08  00:20:09.003     -1.997     54.54244      8.91445        40.08     1.3         0.5             0.0        0.00
   67          Valid   8/9  22/06/08  00:40:08  22/06/08  00:40:06.458     -1.542     54.54245      8.91442        40.79     1.0         0.6             0.0        0.00
   68          Valid   6/7  22/06/08  01:00:07  22/06/08  01:00:05.426     -1.574     54.54243      8.91442        41.93     1.7         0.5             0.0        0.00
   69          Valid   5/6  22/06/08  01:20:04  22/06/08  01:20:02.378     -1.622     54.54251      8.91443        36.09     4.7         0.7             0.0        0.00
   70          Valid   4/4  22/06/08  01:40:08  22/06/08  01:40:06.343     -1.657     54.54182      8.91435        36.09     3.3         0.5             0.0        0.00
   71          Valid   6/7  22/06/08  02:00:04  22/06/08  02:00:02.311     -1.689     54.54057      8.91292        37.63     2.4         0.7             0.0        0.00
   72          Valid   8/9  22/06/08  02:20:04  22/06/08  02:20:02.269     -1.731     54.54054      8.91290        37.74     1.1         0.5             0.0        0.00
   73          Valid   9/9  22/06/08  02:40:06  22/06/08  02:40:04.227     -1.773     54.54056      8.91290        37.44     0.9         0.9             0.0        0.00
   74          Valid   6/7  22/06/08  03:00:04  22/06/08  03:00:02.193     -1.807     54.54053      8.91287        37.88     1.1         0.7             0.0        0.00
