"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"90"	"NF55808"	2021-05-30	"91"	2021-05-30 13:00:37	8	38.656959	-9.091123	26.25	4	"D59932"	"F"	"NA"	TRUE
"91"	"NF55808"	2021-05-30	"92"	2021-05-30 17:00:37	9	38.656632	-9.091149	46.5	3.98	"D59932"	"F"	"NA"	TRUE
"92"	"NF55808"	2021-05-30	"93"	2021-05-30 21:00:37	7	38.656062	-9.090071	48.5	3.96	"D59932"	"F"	"NA"	TRUE
"93"	"NF55808"	2021-05-31	"94"	2021-05-31 05:00:38	7	38.656391	-9.090715	32.25	3.96	"D59932"	"F"	"NA"	TRUE
"94"	"NF55808"	2021-05-31	"95"	2021-05-31 13:00:38	6	38.655942	-9.090392	44.5	3.98	"D59932"	"F"	"NA"	TRUE
"95"	"NF55808"	2021-05-31	"96"	2021-05-31 17:00:38	8	38.656831	-9.091604	66.25	3.98	"D59932"	"F"	"NA"	TRUE
"96"	"NF55808"	2021-05-31	"97"	2021-05-31 21:00:39	7	38.656424	-9.090735	61.25	3.96	"D59932"	"F"	"NA"	TRUE
"97"	"NF55808"	2021-06-01	"98"	2021-06-01 05:00:39	7	38.656424	-9.09055	13.5	3.96	"D59932"	"F"	"NA"	TRUE
"98"	"NF55808"	2021-06-01	"99"	2021-06-01 13:00:39	7	38.657663	-9.090301	47.25	3.98	"D59932"	"F"	"NA"	TRUE
"99"	"NF55808"	2021-06-01	"100"	2021-06-01 17:00:39	8	38.657143	-9.09056	44.75	3.98	"D59932"	"F"	"NA"	TRUE
"100"	"NF55808"	2021-06-01	"101"	2021-06-01 21:00:40	7	38.65632	-9.090831	53.75	3.96	"D59932"	"F"	"NA"	TRUE
"101"	"NF55808"	2021-06-02	"102"	2021-06-02 05:00:40	8	38.656482	-9.090399	42.5	3.96	"D59932"	"F"	"NA"	TRUE
"102"	"NF55808"	2021-06-02	"103"	2021-06-02 13:00:40	8	38.657113	-9.091432	28.75	3.98	"D59932"	"F"	"NA"	TRUE
"103"	"NF55808"	2021-06-02	"104"	2021-06-02 17:00:40	8	38.656514	-9.090373	37.5	3.98	"D59932"	"F"	"NA"	TRUE
"104"	"NF55808"	2021-06-02	"105"	2021-06-02 21:00:41	8	38.656123	-9.090257	51.25	3.96	"D59932"	"F"	"NA"	TRUE
"105"	"NF55808"	2021-06-03	"106"	2021-06-03 05:00:41	8	38.656146	-9.090223	54.75	3.96	"D59932"	"F"	"NA"	TRUE
"106"	"NF55808"	2021-06-03	"107"	2021-06-03 13:00:41	6	38.656523	-9.089889	88.25	3.98	"D59932"	"F"	"NA"	TRUE
"107"	"NF55808"	2021-06-03	"108"	2021-06-03 17:00:41	8	38.656977	-9.091439	41	3.98	"D59932"	"F"	"NA"	TRUE
"108"	"NF55808"	2021-06-03	"109"	2021-06-03 21:00:42	7	38.656182	-9.090311	52.5	3.96	"D59932"	"F"	"NA"	TRUE
"109"	"NF55808"	2021-06-04	"110"	2021-06-04 05:00:42	8	38.656778	-9.089637	42.5	3.96	"D59932"	"F"	"NA"	TRUE
"110"	"NF55808"	2021-06-04	"111"	2021-06-04 13:00:42	6	38.656659	-9.089698	35	3.98	"D59932"	"F"	"NA"	TRUE
