"tag_ID"	"timestamp_simple"	"fix_number"	"timestamp"	"satellites"	"latitude"	"longitude"	"elevation"	"battery"	"ring"	"sex"	"code"	"optional"
"74"	"NF55584"	2021-06-26	"86"	2021-06-26 05:00:28	6	38.743759	-8.977246	62	4.04	"D59946"	"M"	"NA"	TRUE
"75"	"NF55584"	2021-06-26	"87"	2021-06-26 09:00:28	6	38.746412	-8.979048	44.75	4.06	"D59946"	"M"	"NA"	TRUE
"76"	"NF55584"	2021-06-26	"88"	2021-06-26 13:00:28	8	38.743646	-8.978282	36.5	4.04	"D59946"	"M"	"NA"	TRUE
"77"	"NF55584"	2021-06-26	"89"	2021-06-26 17:00:29	7	38.743183	-8.976466	47.25	4.06	"D59946"	"M"	"NA"	TRUE
"78"	"NF55584"	2021-06-26	"90"	2021-06-26 21:00:29	6	38.7436	-8.97635	65.5	4.04	"D59946"	"M"	"NA"	TRUE
"79"	"NF55584"	2021-06-27	"91"	2021-06-27 01:00:29	7	38.743322	-8.976226	31.5	4.04	"D59946"	"M"	"NA"	TRUE
"80"	"NF55584"	2021-06-27	"92"	2021-06-27 05:00:35	5	38.743426	-8.975979	21.25	4.06	"D59946"	"M"	"NA"	TRUE
"81"	"NF55584"	2021-06-27	"93"	2021-06-27 09:00:35	7	38.7435	-8.976295	66.5	4.04	"D59946"	"M"	"NA"	TRUE
"82"	"NF55584"	2021-06-27	"94"	2021-06-27 13:00:29	7	38.743357	-8.976215	20.5	4.04	"D59946"	"M"	"NA"	TRUE
"83"	"NF55584"	2021-06-27	"95"	2021-06-27 17:00:29	7	38.743355	-8.97635	53.5	4.04	"D59946"	"M"	"NA"	TRUE
"84"	"NF55584"	2021-06-27	"96"	2021-06-27 21:00:29	7	38.74379	-8.976417	127	4.04	"D59946"	"M"	"NA"	TRUE
"85"	"NF55584"	2021-06-28	"97"	2021-06-28 01:00:29	6	38.7437	-8.976632	69	4.02	"D59946"	"M"	"NA"	TRUE
"86"	"NF55584"	2021-06-28	"98"	2021-06-28 05:00:30	6	38.744272	-8.977369	53.25	4.02	"D59946"	"M"	"NA"	TRUE
"87"	"NF55584"	2021-06-28	"99"	2021-06-28 09:00:30	7	38.74324	-8.97624	41.5	4.02	"D59946"	"M"	"NA"	TRUE
"88"	"NF55584"	2021-06-28	"100"	2021-06-28 13:00:30	8	38.746593	-8.978267	40	4.04	"D59946"	"M"	"NA"	TRUE
"89"	"NF55584"	2021-06-28	"101"	2021-06-28 17:00:30	7	38.741496	-8.978806	63	4.04	"D59946"	"M"	"NA"	TRUE
"90"	"NF55584"	2021-06-28	"102"	2021-06-28 21:00:30	7	38.743618	-8.976371	73.75	4.04	"D59946"	"M"	"NA"	TRUE
"91"	"NF55584"	2021-06-29	"103"	2021-06-29 01:00:30	7	38.74358	-8.976215	54.5	4.04	"D59946"	"M"	"NA"	TRUE
"92"	"NF55584"	2021-06-29	"104"	2021-06-29 05:00:30	7	38.740347	-8.9796	57.5	4.02	"D59946"	"M"	"NA"	TRUE
"93"	"NF55584"	2021-06-29	"105"	2021-06-29 09:00:30	8	38.743654	-8.976332	66.5	4.02	"D59946"	"M"	"NA"	TRUE
"94"	"NF55584"	2021-06-29	"106"	2021-06-29 13:00:31	7	38.740401	-8.979392	34	4.02	"D59946"	"M"	"NA"	TRUE
