Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
   55          Valid   7/8  22/05/19  16:00:04  22/05/19  15:59:41.836    -22.164     23.91342   -106.96415       -26.01     1.3         0.5             0.0        0.00
   56          Valid   7/7  22/05/20  04:00:05  22/05/20  03:59:41.368    -23.632     23.93307   -106.97379       -27.07     2.2         0.5             0.0        0.00
   57          Valid   7/8  22/05/20  16:00:04  22/05/20  15:59:38.458    -25.542     23.91364   -106.96446       -28.53     1.3         1.0             0.0        0.00
   58          Valid   7/7  22/05/21  04:00:04  22/05/21  03:59:36.923    -27.077     23.93241   -106.97373       -27.63     1.3         0.6             0.0        0.00
   59          Valid   7/8  22/05/21  16:00:04  22/05/21  15:59:34.975    -29.025     23.91705   -106.96868       -25.64     1.9         1.3             0.0        0.00
   60          Valid   7/7  22/05/22  04:00:04  22/05/22  03:59:33.541    -30.459     23.93264   -106.97400       -26.32     1.1         0.4             0.0        0.00
   61          Valid   5/6  22/05/22  16:00:05  22/05/22  15:59:32.593    -32.407     23.91528   -106.96061       -25.56     2.4         0.5             0.0        0.00
   62          Valid   8/8  22/05/23  04:00:04  22/05/23  03:59:30.066    -33.934     23.93306   -106.97451       -24.77     1.0         0.9             0.0        0.00
   63          Valid   7/8  22/05/23  16:00:04  22/05/23  15:59:28.155    -35.845     23.91364   -106.96446       -26.00     1.2         0.9             0.0        0.00
   64          Valid   9/9  22/05/24  04:00:08  22/05/24  03:59:30.658    -37.342     23.92648   -106.97458       -29.63     0.9         2.6             0.0        0.00
   65          Valid   6/7  22/05/24  16:00:04  22/05/24  15:59:24.724    -39.276     23.91363   -106.96444       -27.61     1.7         0.9             0.0        0.00
   66          Valid   8/8  22/05/25  04:00:11  22/05/25  03:59:29.606    -41.394     23.93213   -106.97290       -31.58     1.0         1.5             0.0        0.00
   67          Valid   5/6  22/05/25  16:00:04  22/05/25  16:00:02.213     -1.787     23.91364   -106.96450       -31.25     1.9         1.0             0.0        0.00
